incident_id,project,environment,detected_at,resolved_at,detection_method,severity,root_cause_category,primary_symptom,sla_breached,impact_duration_minutes,impacted_requests,deployment_id,rollback_performed,retrain_triggered
INC-7bdde9ef,rag_qa_service,staging,2024-02-06T11:00:00,2024-02-06T12:22:00,user_report,SEV3,data_drift,metric_degradation,True,82,73,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-99d983dd,rag_qa_service,prod,2024-02-06T08:00:00,2024-02-06T13:29:00,alerting,SEV2,external_dependency,latency_spike,True,329,490,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-dee66acd,rag_qa_service,staging,2024-02-06T12:00:00,2024-02-06T16:37:00,dashboard,SEV1,data_drift,metric_degradation,True,277,127,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-f731bf29,rag_qa_service,prod,2024-02-06T14:00:00,2024-02-06T14:29:00,alerting,SEV3,external_dependency,latency_spike,True,29,100,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-a283c10f,rag_qa_service,staging,2024-02-06T14:00:00,2024-02-06T17:33:00,alerting,SEV2,data_pipeline_failure,metric_degradation,True,213,70,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-30672976,rag_qa_service,staging,2024-02-06T17:00:00,2024-02-06T20:18:00,alerting,SEV2,data_drift,metric_degradation,True,198,41,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-64a053fe,rag_qa_service,staging,2024-02-06T17:00:00,2024-02-06T19:57:00,dashboard,SEV2,external_dependency,latency_spike,True,177,111,22227703-a247-49dc-99a0-91242039e9a8,True,False
INC-45ea2fba,rag_qa_service,staging,2024-02-06T19:00:00,2024-02-06T19:24:00,user_report,SEV3,data_drift,metric_degradation,True,24,63,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-66174ebe,rag_qa_service,prod,2024-02-06T19:00:00,2024-02-06T22:11:00,alerting,SEV1,infra_outage,latency_spike,True,191,192,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-42e8f01a,rag_qa_service,staging,2024-02-06T20:00:00,2024-02-06T22:02:00,dashboard,SEV3,data_pipeline_failure,metric_degradation,True,122,148,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-fd44591b,rag_qa_service,staging,2024-02-06T21:00:00,2024-02-06T22:33:00,user_report,SEV2,infra_outage,latency_spike,True,93,95,762ded9a-f6f2-4ed5-8b91-d142b16807a8,False,True
INC-8d4b22cf,rag_qa_service,prod,2024-02-06T21:00:00,2024-02-07T00:06:00,dashboard,SEV3,external_dependency,latency_spike,True,186,168,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-99df3b1c,rag_qa_service,prod,2024-02-07T07:00:00,2024-02-07T09:40:00,dashboard,SEV2,infra_outage,latency_spike,True,160,85,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-040bf07f,fraud_detection,dev,2024-01-19T05:00:00,2024-01-20T07:22:00,dashboard,SEV3,external_dependency,latency_spike,True,1582,260,b3e1e93a-d123-4125-96e5-25a857103484,True,True
INC-d3617200,rag_qa_service,staging,2024-02-07T08:00:00,2024-02-07T09:31:00,user_report,SEV3,external_dependency,latency_spike,True,91,76,22227703-a247-49dc-99a0-91242039e9a8,False,False
INC-55115481,fraud_detection,dev,2024-02-07T09:00:00,2024-02-07T13:08:00,alerting,SEV1,external_dependency,latency_spike,True,248,10,dccfe362-a380-4163-a83a-3e48eed8382b,True,False
INC-6d51b19e,rag_qa_service,staging,2024-02-07T11:00:00,2024-02-07T12:46:00,user_report,SEV2,external_dependency,latency_spike,True,106,112,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,False
INC-b693df43,rag_qa_service,staging,2024-02-07T13:00:00,2024-02-07T14:53:00,user_report,SEV2,data_drift,metric_degradation,True,113,114,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,True
INC-7591adf3,fraud_detection,dev,2024-02-07T13:00:00,2024-02-07T16:43:00,dashboard,SEV2,external_dependency,latency_spike,True,223,2,dccfe362-a380-4163-a83a-3e48eed8382b,True,False
INC-3ece0884,rag_qa_service,staging,2024-02-07T16:00:00,2024-02-07T17:32:00,alerting,SEV2,infra_outage,latency_spike,True,92,86,22227703-a247-49dc-99a0-91242039e9a8,True,False
INC-a0461c60,rag_qa_service,staging,2024-02-07T18:00:00,2024-02-07T20:00:00,dashboard,SEV1,external_dependency,latency_spike,True,120,31,22227703-a247-49dc-99a0-91242039e9a8,True,True
INC-87f0baba,rag_qa_service,prod,2024-02-07T18:00:00,2024-02-07T22:27:00,dashboard,SEV2,external_dependency,latency_spike,True,267,269,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-2e4672fd,rag_qa_service,staging,2024-02-07T18:00:00,2024-02-08T00:35:00,user_report,SEV2,data_drift,metric_degradation,True,395,569,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-bd2e639f,rag_qa_service,staging,2024-02-07T22:00:00,2024-02-07T23:32:00,user_report,SEV2,data_pipeline_failure,metric_degradation,True,92,184,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-73119356,rag_qa_service,staging,2024-02-07T23:00:00,2024-02-08T02:00:00,user_report,SEV1,data_pipeline_failure,metric_degradation,True,180,48,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-f619a094,rag_qa_service,prod,2024-02-07T21:00:00,2024-02-07T23:19:00,user_report,SEV2,infra_outage,latency_spike,True,139,253,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-f5971885,fraud_detection,dev,2024-02-07T16:00:00,2024-02-07T23:43:00,alerting,SEV1,infra_outage,latency_spike,True,463,17,dccfe362-a380-4163-a83a-3e48eed8382b,False,False
INC-e635dc73,rag_qa_service,staging,2024-02-08T01:00:00,2024-02-08T03:31:00,dashboard,SEV3,data_drift,metric_degradation,True,151,4,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-3bac9f71,rag_qa_service,staging,2024-02-08T09:00:00,2024-02-08T11:30:00,user_report,SEV3,infra_outage,latency_spike,True,150,56,762ded9a-f6f2-4ed5-8b91-d142b16807a8,False,False
INC-7487cfdb,rag_qa_service,prod,2024-02-08T13:00:00,2024-02-08T15:30:00,alerting,SEV1,infra_outage,latency_spike,True,150,99,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-1db80618,rag_qa_service,staging,2024-02-08T16:00:00,2024-02-08T17:04:00,alerting,SEV3,external_dependency,latency_spike,True,64,37,22227703-a247-49dc-99a0-91242039e9a8,True,True
INC-cb8504af,fraud_detection,dev,2024-02-08T06:00:00,2024-02-08T17:58:00,dashboard,SEV2,infra_outage,latency_spike,True,718,38,dccfe362-a380-4163-a83a-3e48eed8382b,False,False
INC-c5527eb8,rag_qa_service,staging,2024-02-08T19:00:00,2024-02-08T21:41:00,user_report,SEV2,external_dependency,latency_spike,True,161,47,22227703-a247-49dc-99a0-91242039e9a8,False,True
INC-4e4c7a41,rag_qa_service,staging,2024-02-08T19:00:00,2024-02-08T23:33:00,user_report,SEV1,infra_outage,latency_spike,True,273,246,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,False
INC-7738a4e3,rag_qa_service,staging,2024-02-08T21:00:00,2024-02-08T22:46:00,user_report,SEV1,infra_outage,latency_spike,True,106,85,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,False
INC-b182b95c,rag_qa_service,staging,2024-02-08T22:00:00,2024-02-09T00:43:00,alerting,SEV1,infra_outage,latency_spike,True,163,83,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,False
INC-3b0425c9,rag_qa_service,prod,2024-02-08T21:00:00,2024-02-09T00:24:00,dashboard,SEV2,infra_outage,latency_spike,True,204,550,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-f533243c,fraud_detection,dev,2024-02-08T18:00:00,2024-02-08T23:25:00,user_report,SEV3,infra_outage,latency_spike,True,325,23,dccfe362-a380-4163-a83a-3e48eed8382b,False,False
INC-0f533dd3,fraud_detection,dev,2024-02-09T06:00:00,2024-02-09T07:17:00,alerting,SEV2,external_dependency,latency_spike,True,77,3,dccfe362-a380-4163-a83a-3e48eed8382b,True,True
INC-7f537188,energy_forecasting,prod,2024-02-09T07:00:00,2024-02-09T10:14:00,user_report,SEV1,config_error,error_spike,True,194,1988,937d2173-1e81-4b92-a723-f4763972e8e8,False,False
INC-634edec4,fraud_detection,dev,2024-02-09T09:00:00,2024-02-09T12:35:00,user_report,SEV2,infra_outage,latency_spike,True,215,5,dccfe362-a380-4163-a83a-3e48eed8382b,False,False
INC-5c3613d7,rag_qa_service,staging,2024-02-09T09:00:00,2024-02-09T12:52:00,alerting,SEV2,external_dependency,latency_spike,True,232,340,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,False
INC-9298bb90,rag_qa_service,prod,2024-02-09T09:00:00,2024-02-09T12:35:00,alerting,SEV3,external_dependency,latency_spike,True,215,626,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-57a6f501,rag_qa_service,staging,2024-02-09T12:00:00,2024-02-09T14:43:00,dashboard,SEV2,data_drift,metric_degradation,True,163,57,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,True
INC-58478cbc,rag_qa_service,staging,2024-02-09T13:00:00,2024-02-09T15:05:00,dashboard,SEV3,data_pipeline_failure,metric_degradation,True,125,105,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-6744b3bf,rag_qa_service,staging,2024-02-09T14:00:00,2024-02-09T15:49:00,alerting,SEV3,external_dependency,latency_spike,True,109,38,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,True
INC-a4e07650,rag_qa_service,staging,2024-02-09T17:00:00,2024-02-09T19:59:00,user_report,SEV2,data_drift,metric_degradation,True,179,67,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-d1215bdb,rag_qa_service,staging,2024-02-09T19:00:00,2024-02-10T00:47:00,alerting,SEV2,infra_outage,latency_spike,True,347,428,22227703-a247-49dc-99a0-91242039e9a8,True,False
INC-cf41c078,rag_qa_service,staging,2024-02-09T22:00:00,2024-02-10T00:40:00,user_report,SEV2,infra_outage,latency_spike,True,160,150,762ded9a-f6f2-4ed5-8b91-d142b16807a8,True,True
INC-9e3962fb,fraud_detection,dev,2024-02-09T17:00:00,2024-02-09T23:24:00,alerting,SEV1,infra_outage,latency_spike,True,384,30,dccfe362-a380-4163-a83a-3e48eed8382b,True,True
INC-f0b564c5,rag_qa_service,staging,2024-02-09T23:00:00,2024-02-10T01:14:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,134,42,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,True
INC-8c4003cc,rag_qa_service,staging,2024-02-10T00:00:00,2024-02-10T00:30:00,user_report,SEV1,data_pipeline_failure,metric_degradation,True,30,11,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-69e9e29a,rag_qa_service,staging,2024-02-10T01:00:00,2024-02-10T05:15:00,dashboard,SEV3,data_pipeline_failure,metric_degradation,True,255,36,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,True
INC-21d27739,rag_qa_service,staging,2024-02-10T04:00:00,2024-02-10T05:01:00,dashboard,SEV2,data_pipeline_failure,metric_degradation,True,61,30,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,True
INC-a105a25d,rag_qa_service,staging,2024-02-10T05:00:00,2024-02-10T08:44:00,alerting,SEV3,data_drift,metric_degradation,True,224,51,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-fb1c11a4,rag_qa_service,staging,2024-02-10T08:00:00,2024-02-10T09:21:00,alerting,SEV2,data_pipeline_failure,metric_degradation,True,81,75,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,False,False
INC-f51f4d9a,rag_qa_service,staging,2024-02-10T09:00:00,2024-02-10T10:36:00,dashboard,SEV3,external_dependency,latency_spike,True,96,266,762ded9a-f6f2-4ed5-8b91-d142b16807a8,False,False
INC-e8d697ca,rag_qa_service,prod,2024-02-10T07:00:00,2024-02-10T14:47:00,user_report,SEV1,data_pipeline_failure,metric_degradation,True,467,1281,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-6197235c,fraud_detection,dev,2024-02-10T06:00:00,2024-02-10T16:57:00,user_report,SEV2,infra_outage,latency_spike,True,657,30,dccfe362-a380-4163-a83a-3e48eed8382b,False,True
INC-8cebc55b,rag_qa_service,prod,2024-02-10T15:00:00,2024-02-10T15:47:00,dashboard,SEV3,external_dependency,latency_spike,True,47,169,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-eb356b10,rag_qa_service,prod,2024-02-10T16:00:00,2024-02-10T16:45:00,user_report,SEV1,data_drift,metric_degradation,True,45,131,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-275dcead,rag_qa_service,prod,2024-02-10T17:00:00,2024-02-10T19:48:00,alerting,SEV3,data_drift,metric_degradation,True,168,161,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-249f51b4,fraud_detection,dev,2024-02-10T16:00:00,2024-02-11T00:07:00,dashboard,SEV2,infra_outage,latency_spike,True,487,36,dccfe362-a380-4163-a83a-3e48eed8382b,True,False
INC-44616c05,rag_qa_service,prod,2024-02-11T00:00:00,2024-02-11T01:36:00,alerting,SEV1,data_drift,metric_degradation,True,96,50,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-0f616407,rag_qa_service,prod,2024-02-11T04:00:00,2024-02-11T05:00:00,alerting,SEV2,data_drift,metric_degradation,True,60,90,771144da-7dba-4145-b328-50c4c1f7b199,False,True
INC-0e432c90,rag_qa_service,prod,2024-02-11T05:00:00,2024-02-11T06:12:00,alerting,SEV2,data_pipeline_failure,metric_degradation,True,72,93,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-fbd7fc7f,rag_qa_service,prod,2024-02-11T06:00:00,2024-02-11T07:23:00,dashboard,SEV1,data_pipeline_failure,metric_degradation,True,83,139,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-4f106481,rag_qa_service,prod,2024-02-11T08:00:00,2024-02-11T10:56:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,176,299,771144da-7dba-4145-b328-50c4c1f7b199,False,True
INC-11b85723,rag_qa_service,prod,2024-02-11T09:00:00,2024-02-11T11:00:00,user_report,SEV2,data_drift,metric_degradation,True,120,439,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-3bd336ca,rag_qa_service,prod,2024-02-11T11:00:00,2024-02-11T11:37:00,user_report,SEV2,infra_outage,latency_spike,True,37,171,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-2d29c765,fraud_detection,dev,2024-02-11T06:00:00,2024-02-11T11:23:00,dashboard,SEV1,external_dependency,latency_spike,True,323,15,dccfe362-a380-4163-a83a-3e48eed8382b,False,True
INC-b0e2cb7f,rag_qa_service,prod,2024-02-11T13:00:00,2024-02-11T14:09:00,user_report,SEV3,infra_outage,latency_spike,True,69,217,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-5889e7c6,rag_qa_service,prod,2024-02-11T14:00:00,2024-02-11T18:31:00,dashboard,SEV3,data_drift,metric_degradation,True,271,294,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-71e6a148,rag_qa_service,prod,2024-02-11T16:00:00,2024-02-11T16:28:00,alerting,SEV2,data_pipeline_failure,metric_degradation,True,28,182,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-3684d8ac,fraud_detection,dev,2024-02-11T13:00:00,2024-02-11T18:42:00,user_report,SEV2,infra_outage,latency_spike,True,342,20,dccfe362-a380-4163-a83a-3e48eed8382b,False,False
INC-27d04996,rag_qa_service,prod,2024-02-11T19:00:00,2024-02-11T22:45:00,user_report,SEV2,data_pipeline_failure,metric_degradation,True,225,172,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-f3e6b54c,rag_qa_service,prod,2024-02-11T20:00:00,2024-02-12T00:00:00,dashboard,SEV3,data_pipeline_failure,metric_degradation,True,240,269,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-3e8187b0,rag_qa_service,prod,2024-02-11T21:00:00,2024-02-11T23:20:00,alerting,SEV2,infra_outage,latency_spike,True,140,500,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-8a62a862,energy_forecasting,dev,2024-01-09T17:00:00,2024-01-11T10:28:00,user_report,SEV3,infra_outage,latency_spike,True,2488,178,d569f6f8-ea6f-420b-9bfd-65e04139617a,False,False
INC-6dbb258c,rag_qa_service,prod,2024-02-11T23:00:00,2024-02-11T23:56:00,user_report,SEV2,data_drift,metric_degradation,True,56,145,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-86de51fd,energy_forecasting,staging,2024-02-11T17:00:00,2024-02-12T01:21:00,user_report,SEV2,model_bug,error_spike,True,501,283,d8c78093-f247-41cd-9201-58eebaed257a,True,False
INC-6d44f528,fraud_detection,dev,2024-02-11T19:00:00,2024-02-12T03:00:00,alerting,SEV2,infra_outage,latency_spike,True,480,19,dccfe362-a380-4163-a83a-3e48eed8382b,True,False
INC-f1a0b76e,rag_qa_service,prod,2024-02-12T01:00:00,2024-02-12T02:01:00,user_report,SEV1,data_drift,metric_degradation,True,61,112,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-bdfd03a7,rag_qa_service,prod,2024-02-12T02:00:00,2024-02-12T05:32:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,212,62,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-3e5459ee,rag_qa_service,prod,2024-02-12T04:00:00,2024-02-12T07:52:00,dashboard,SEV2,data_drift,metric_degradation,True,232,67,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-6e35f84b,rag_qa_service,prod,2024-02-12T05:00:00,2024-02-12T06:10:00,alerting,SEV2,data_drift,metric_degradation,True,70,18,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-8261f48f,rag_qa_service,prod,2024-02-12T06:00:00,2024-02-12T07:46:00,dashboard,SEV2,external_dependency,latency_spike,True,106,195,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-46326dd0,rag_qa_service,prod,2024-02-12T07:00:00,2024-02-12T08:31:00,dashboard,SEV2,data_pipeline_failure,metric_degradation,True,91,105,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-9f87de9c,rag_qa_service,prod,2024-02-12T09:00:00,2024-02-12T09:41:00,dashboard,SEV2,external_dependency,latency_spike,True,41,212,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-0c35c4ff,energy_forecasting,staging,2024-02-12T07:00:00,2024-02-12T12:15:00,alerting,SEV2,infra_outage,latency_spike,True,315,72,d8c78093-f247-41cd-9201-58eebaed257a,False,False
INC-f71345dd,rag_qa_service,prod,2024-02-12T10:00:00,2024-02-12T12:01:00,user_report,SEV2,infra_outage,latency_spike,True,121,478,771144da-7dba-4145-b328-50c4c1f7b199,False,True
INC-80f01735,fraud_detection,dev,2024-02-12T09:00:00,2024-02-12T13:48:00,alerting,SEV2,external_dependency,latency_spike,True,288,10,dccfe362-a380-4163-a83a-3e48eed8382b,True,True
INC-f2ba9982,rag_qa_service,prod,2024-02-12T13:00:00,2024-02-12T16:15:00,alerting,SEV1,data_pipeline_failure,metric_degradation,True,195,217,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-8c854671,rag_qa_service,prod,2024-02-12T14:00:00,2024-02-12T18:33:00,dashboard,SEV3,data_drift,metric_degradation,True,273,448,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-54d5fe8e,rag_qa_service,prod,2024-02-12T16:00:00,2024-02-12T18:05:00,dashboard,SEV2,data_pipeline_failure,metric_degradation,True,125,213,771144da-7dba-4145-b328-50c4c1f7b199,False,True
INC-ba835e4d,rag_qa_service,prod,2024-02-12T17:00:00,2024-02-12T18:03:00,dashboard,SEV2,data_pipeline_failure,metric_degradation,True,63,225,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-3545eb46,rag_qa_service,prod,2024-02-12T19:00:00,2024-02-12T22:02:00,user_report,SEV3,infra_outage,latency_spike,True,182,225,771144da-7dba-4145-b328-50c4c1f7b199,False,True
INC-f03cfb91,energy_forecasting,staging,2024-02-12T19:00:00,2024-02-12T22:48:00,user_report,SEV1,infra_outage,latency_spike,True,228,24,d8c78093-f247-41cd-9201-58eebaed257a,False,False
INC-4af20f54,energy_forecasting,dev,2024-02-12T20:00:00,2024-02-12T23:00:00,user_report,SEV2,external_dependency,latency_spike,True,180,1,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,True,False
INC-83136a62,energy_forecasting,staging,2024-02-12T21:00:00,2024-02-13T01:45:00,user_report,SEV1,external_dependency,latency_spike,True,285,36,d8c78093-f247-41cd-9201-58eebaed257a,False,False
INC-c0d5118a,rag_qa_service,prod,2024-02-13T00:00:00,2024-02-13T03:01:00,user_report,SEV3,data_pipeline_failure,metric_degradation,True,181,75,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-24e63df0,rag_qa_service,prod,2024-02-13T01:00:00,2024-02-13T05:36:00,user_report,SEV3,data_drift,metric_degradation,True,276,173,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-4d576d6e,rag_qa_service,prod,2024-02-13T03:00:00,2024-02-13T04:20:00,dashboard,SEV2,data_drift,metric_degradation,True,80,107,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-33b5b54c,rag_qa_service,prod,2024-02-13T04:00:00,2024-02-13T06:24:00,dashboard,SEV2,data_drift,metric_degradation,True,144,92,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-66b3f527,rag_qa_service,prod,2024-02-13T05:00:00,2024-02-13T08:35:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,215,133,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-e7d98f3e,rag_qa_service,staging,2024-02-10T11:00:00,2024-02-13T07:31:00,alerting,SEV2,data_pipeline_failure,metric_degradation,True,4111,3997,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,True,False
INC-b6f89ee3,rag_qa_service,prod,2024-02-13T06:00:00,2024-02-13T07:27:00,user_report,SEV2,external_dependency,latency_spike,True,87,239,771144da-7dba-4145-b328-50c4c1f7b199,True,False
INC-02169183,rag_qa_service,prod,2024-02-13T08:00:00,2024-02-13T12:51:00,dashboard,SEV2,data_drift,metric_degradation,True,291,500,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-8682708f,rag_qa_service,prod,2024-02-13T10:00:00,2024-02-13T11:53:00,alerting,SEV3,external_dependency,latency_spike,True,113,183,771144da-7dba-4145-b328-50c4c1f7b199,False,False
INC-0a05c049,rag_qa_service,prod,2024-02-13T11:00:00,2024-02-13T14:54:00,user_report,SEV1,data_pipeline_failure,metric_degradation,True,234,415,771144da-7dba-4145-b328-50c4c1f7b199,False,True
INC-aa0885a8,energy_forecasting,staging,2024-02-13T12:00:00,2024-02-13T13:23:00,user_report,SEV3,external_dependency,latency_spike,True,83,6,d8c78093-f247-41cd-9201-58eebaed257a,False,False
INC-c1ccda46,rag_qa_service,prod,2024-02-13T13:00:00,2024-02-13T16:54:00,user_report,SEV2,data_drift,metric_degradation,True,234,140,771144da-7dba-4145-b328-50c4c1f7b199,True,True
INC-c61e7321,energy_forecasting,dev,2024-02-13T06:00:00,2024-02-13T14:30:00,user_report,SEV2,external_dependency,error_spike,True,510,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,False,True
